TOTAL MSG COUNT,MSG 21 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),Spare ,FOM ,TFOM ,Mode ,Latitude (deg),Longitude (deg),MSL Altitude (meters),Absolute Altitude (meters),Velocity N (meters/sec),   Velocity E (meters/sec),Velocity D (meters/sec),Acceleration N (meters/sec2),Acceleration E (meters/sec2),Acceleration D (meters/sec2),Roll (radians),Pitch (radians),Heading (radians),Roll Rate (radians/sec),Pitch Rate (radians/sec),Heading Rate (radians/sec),
5117,941,941,'0x81FF',21,84,'0xEFEC',         55267.09888,1899,55267,       0.09899999993,0,1,2,5,         34.90736771,        -117.9138412,         132.3692932,         100.3219986,         99.69042969,         7.853196144,      0.007726227399,      0.005231006537,      0.004503486212,     -0.001796377939,0,0,0,0,0,0,
5123,942,942,'0x81FF',21,84,'0x5469',         55268.09888,1899,55268,       0.09899999993,0,1,2,5,         34.90826797,        -117.9137573,         132.3752289,         100.3288269,          99.6922226,         7.854913235,     -0.008417538367,      0.001001032186,      0.002838279121,      -0.01363778301,0,0,0,0,0,0,
5129,943,943,'0x81FF',21,84,'0x4D50',         55269.09888,1899,55269,       0.09899999993,0,1,2,5,         34.90916443,        -117.9136734,         132.3872223,         100.3416901,         99.68904877,         7.847037792,     -0.004370901734,     -0.004384367261,     -0.008951650932,      0.006826583762,0,0,0,0,0,0,
5134,944,944,'0x81FF',21,84,'0xE49D',         55270.09888,1899,55270,       0.09899999993,0,1,2,5,          34.9100647,        -117.9135818,         132.3815918,          100.336937,          99.6848526,         7.841961861,       0.01302003302,     -0.004515073728,     -0.005282377824,       0.02025284991,0,0,0,0,0,0,
5140,945,945,'0x81FF',21,84,'0x8B4F',         55271.09888,1899,55271,       0.09899999993,0,1,2,5,         34.91096115,        -117.9134979,         132.3816071,         100.3378143,         99.68950653,         7.846841335,     0.0004924539244,      0.006437528413,      0.007219413761,        -0.013018433,0,0,0,0,0,0,
5146,946,946,'0x81FF',21,84,'0x7E1',         55272.09888,1899,55272,       0.09899999993,0,1,2,5,         34.91186142,         -117.913414,          132.370636,         100.3276901,         99.68894196,         7.851773739,      0.001613716828,    -0.0006598040345,       0.00408966653,      0.003688687226,0,0,0,0,0,0,
5151,947,947,'0x81FF',21,84,'0x4C92',         55273.09888,1899,55273,       0.09899999993,0,1,2,5,         34.91276169,        -117.9133224,         132.3784637,         100.3363724,          99.6934967,         7.850872993,     -0.002437188057,      0.004039168358,     -0.001383531839,     -0.002829976613,0,0,0,0,0,0,
5157,948,948,'0x81FF',21,84,'0xA2C0',         55274.09888,1899,55274,       0.09899999993,0,1,2,5,         34.91365814,        -117.9132385,         132.3897552,         100.3485031,         99.68699646,           7.8478508,     -0.001305313781,     -0.008766423911,     -0.003468353534,      0.003029386047,0,0,0,0,0,0,
5163,949,949,'0x81FF',21,84,'0xFDAB',         55275.09888,1899,55275,       0.09899999993,0,1,2,5,         34.91455841,        -117.9131546,         132.3821411,          100.341713,         99.68499756,         7.849365234,      0.003463352099,     -0.001141168759,      0.002280296758,      0.005313788075,0,0,0,0,0,0,
5168,950,950,'0x81FF',21,84,'0xCCFB',         55276.09888,1899,55276,       0.09899999993,0,1,2,5,         34.91545486,        -117.9130707,         132.3900757,         100.3504715,         99.68952942,         7.848145962,      0.008839649148,      0.004833908286,      -0.00159326999,      0.007787344977,0,0,0,0,0,0,
5174,951,951,'0x81FF',21,84,'0xE261',         55277.09888,1899,55277,       0.09899999993,0,1,2,5,         34.91635513,        -117.9129791,          132.377243,         100.3384476,         99.68856049,         7.848423958,    -0.0003599305637,     -0.002260650741,     0.0009492146201,     -0.009242889471,0,0,0,0,0,0,
5180,952,952,'0x81FF',21,84,'0x9ABC',         55278.09888,1899,55278,       0.09899999993,0,1,2,5,         34.91725159,        -117.9128952,         132.3895264,         100.3515396,         99.69195557,          7.85355711,      0.000425023929,      0.003062754404,      0.007147885859,      0.003873442998,0,0,0,0,0,0,
5185,953,953,'0x81FF',21,84,'0x83A7',         55279.09888,1899,55279,       0.09899999993,0,1,2,5,         34.91815186,        -117.9128113,         132.3907928,         100.3535995,         99.68580627,         7.846222878,      0.003405867377,     -0.007981752977,      -0.00882470049,      0.004495844711,0,0,0,0,0,0,
5191,954,954,'0x81FF',21,84,'0x2475',         55280.09888,1899,55280,       0.09899999993,0,1,2,5,         34.91904831,        -117.9127274,         132.3958282,          100.359436,         99.68566895,         7.844092369,      0.001755822799,     -0.000324143999,     -0.002115449868,     -0.001404095208,0,0,0,0,0,0,
5197,955,955,'0x81FF',21,84,'0x360A',         55281.09888,1899,55281,       0.09899999993,0,1,2,5,         34.91994858,        -117.9126358,         132.4034576,         100.3678436,         99.69031525,         7.845839977,     -0.003312853398,      0.005299659912,      0.003716517705,      -0.00330636045,0,0,0,0,0,0,
5202,956,956,'0x81FF',21,84,'0xAFC8',         55282.09888,1899,55282,       0.09899999993,0,1,2,5,         34.92084885,        -117.9125519,         132.4082031,         100.3733673,         99.69367981,         7.852619648,      0.008442380466,      0.002736268798,      0.006481515709,       0.01429467183,0,0,0,0,0,0,
5208,957,957,'0x81FF',21,84,'0x936F',         55283.09888,1899,55283,       0.09899999993,0,1,2,5,          34.9217453,         -117.912468,         132.4009247,         100.3668594,         99.68775177,         7.854534149,    1.898931805e-005,      -0.00669632107,      0.003022327553,     -0.008207892068,0,0,0,0,0,0,
5214,958,958,'0x81FF',21,84,'0x1705',         55284.09888,1899,55284,       0.09899999993,0,1,2,5,         34.92264557,         -117.912384,         132.4070282,         100.3737106,         99.68535614,          7.84709692,      0.005259524565,     -0.003510771552,     -0.009623675607,      0.007562071551,0,0,0,0,0,0,
5219,959,959,'0x81FF',21,84,'0xDD22',         55285.09888,1899,55285,       0.09899999993,0,1,2,5,         34.92354202,        -117.9122925,         132.4050751,         100.3725128,         99.68881226,         7.846020699,      0.004108902067,       0.00320694386,    -0.0001721459557,     0.0004163512785,0,0,0,0,0,0,
5225,960,960,'0x81FF',21,84,'0x5FE8',         55286.09888,1899,55286,       0.09899999993,0,1,2,5,         34.92444229,        -117.9122009,         133.7803802,          101.748558,         100.3346176,         10.27013779,         -1.42619431,        0.7236945629,         2.746143579,        -1.446931124,0,0,0,0,0,0,
5231,961,961,'0x81FF',21,84,'0xE4FF',         55287.09888,1899,55287,       0.09899999993,0,1,2,5,         34.92534637,        -117.9120941,         134.8428192,         102.8117371,         100.0555725,         9.075735092,       -0.6976775527,       -0.2186467946,        -1.425719261,        0.9655843377,0,0,0,0,0,0,
5236,962,962,'0x81FF',21,84,'0x23E',         55288.09888,1899,55288,       0.09899999993,0,1,2,5,         34.92625046,        -117.9120026,         135.1305237,          103.100174,         99.52697754,          6.91090107,        0.6085682511,       -0.5672967434,        -2.200641394,         1.460080981,0,0,0,0,0,0,
5242,963,963,'0x81FF',21,84,'0xB3CB',         55289.09888,1899,55289,       0.09899999993,0,1,2,5,         34.92714691,        -117.9119263,         134.3608398,         102.3311996,         99.39024353,           6.7423563,        0.7319356799,       -0.1070244163,       0.07781508565,       0.05751072615,0,0,0,0,0,0,
5248,964,964,'0x81FF',21,84,'0x6714',         55290.09888,1899,55290,       0.09899999993,0,1,2,5,         34.92804718,          -117.91185,         133.5785522,         101.5496216,         99.66230011,         8.022510529,      -0.06104807556,        0.2891524136,         1.454247236,       -0.8248679042,0,0,0,0,0,0,
5253,965,965,'0x81FF',21,84,'0x82DA',         55291.09888,1899,55291,       0.09899999993,0,1,2,5,         34.92894363,        -117.9117584,         133.2647705,         101.2365494,         99.85401917,         8.621623039,       -0.4565678537,        0.2009988576,        0.5562541485,       -0.3090218306,0,0,0,0,0,0,
5259,966,966,'0x81FF',21,84,'0x82B6',         55292.09888,1899,55292,       0.09899999993,0,1,2,5,         34.92984009,        -117.9116669,         132.6277008,         100.6001663,         99.78887939,         8.063124657,       -0.1242196634,       -0.0409636721,       -0.6421672702,        0.4024214745,0,0,0,0,0,0,
5265,967,967,'0x81FF',21,84,'0xD26F',         55293.09888,1899,55293,       0.09899999993,0,1,2,5,         34.93073654,        -117.9115829,         131.7371826,         99.71032715,         99.66116333,         7.468397141,        0.2467710823,      -0.09917530417,       -0.5639762878,        0.3252100348,0,0,0,0,0,0,
5270,968,968,'0x81FF',21,84,'0x835F',         55294.09888,1899,55294,       0.09899999993,0,1,2,5,           34.931633,         -117.911499,         130.7617798,         98.73560333,         99.64189148,         7.588861465,        0.1544207484,       0.01717240177,        0.2112326026,       -0.2074673027,0,0,0,0,0,0,
5276,969,969,'0x81FF',21,84,'0xBC8C',         55295.09888,1899,55295,       0.09899999993,0,1,2,5,         34.93252945,        -117.9114151,         130.0410614,         98.01554871,         99.70788574,         7.997238159,       -0.1314555854,       0.09402476251,        0.4315021634,       -0.3840093613,0,0,0,0,0,0,
5282,970,970,'0x81FF',21,84,'0xEE46',         55296.09888,1899,55296,       0.09899999993,0,1,2,5,          34.9334259,        -117.9113312,         129.5252533,         97.50040436,         99.74559784,         8.070764542,       -0.2071781158,       0.05471542105,       0.02673264407,       -0.1449777633,0,0,0,0,0,0,
5287,971,971,'0x81FF',21,84,'0xB4EE',         55297.09888,1899,55297,       0.09899999993,0,1,2,5,         34.93432617,        -117.9112396,          128.983139,          96.9589386,         99.72011566,         7.837665081,      -0.04202346504,      -0.01472564042,       -0.2735893428,        0.0849166736,0,0,0,0,0,0,
5293,972,972,'0x81FF',21,84,'0xEB22',         55298.09888,1899,55298,       0.09899999993,0,1,2,5,         34.93522263,        -117.9111557,           128.29245,         96.26889038,         99.68345642,         7.703969479,       0.06550549716,      -0.02177911997,       -0.1284654588,     -0.002676634118,0,0,0,0,0,0,
5299,973,973,'0x81FF',21,84,'0xA3B',         55299.09888,1899,55299,       0.09899999993,0,1,2,5,         34.93611908,        -117.9110718,         127.5966568,          95.5737381,         99.67891693,         7.796953201,      -0.01346474141,       0.01410295814,        0.1089481413,        -0.194891721,0,0,0,0,0,0,
5304,974,974,'0x81FF',21,84,'0xFDCC',         55300.09888,1899,55300,       0.09899999993,0,1,2,5,         34.93701553,        -117.9109879,         127.0163498,          94.9940567,         99.70676422,         7.918928146,       -0.1073145419,       0.04533093423,        0.1142777577,       -0.1886739731,0,0,0,0,0,0,
5310,975,975,'0x81FF',21,84,'0x7180',         55301.09888,1899,55301,       0.09899999993,0,1,2,5,         34.93791199,        -117.9109039,         126.4877777,          94.4661026,         99.71784973,         7.901723862,      -0.08640244603,       0.02305835672,      -0.03993718699,      -0.05515192822,0,0,0,0,0,0,
5316,976,976,'0x81FF',21,84,'0x7E83',         55302.09888,1899,55302,       0.09899999993,0,1,2,5,         34.93881226,          -117.91082,         125.9139481,          93.8928833,         99.70482635,         7.822143078,      -0.01317367982,     -0.001223334228,      -0.08900406957,     -0.005100602284,0,0,0,0,0,0,
5321,977,977,'0x81FF',21,84,'0x2023',         55303.09888,1899,55303,       0.09899999993,0,1,2,5,         34.93970871,        -117.9107285,          125.305603,         93.28514099,         99.68850708,         7.804504395,     -0.001603604294,     -0.001781084342,      -0.01115006767,      -0.06914745271,0,0,0,0,0,0,
5327,978,978,'0x81FF',21,84,'0x6CFE',         55304.09888,1899,55304,       0.09899999993,0,1,2,5,         34.94060516,        -117.9106445,          124.727829,         92.70796204,         99.69698334,         7.847361088,      -0.02452366985,       0.02651629224,       0.04842135683,      -0.09424637258,0,0,0,0,0,0,
5333,979,979,'0x81FF',21,84,'0x7B4F',         55305.09888,1899,55305,       0.09899999993,0,1,2,5,         34.94150162,        -117.9105606,         124.1988373,         92.17955017,         99.70960999,         7.878183365,      -0.05304874852,       0.02754672803,        0.0321790576,      -0.08871787041,0,0,0,0,0,0,
5338,980,980,'0x81FF',21,84,'0x27C6',         55306.09888,1899,55306,       0.09899999993,0,1,2,5,         34.94240189,        -117.9104767,          123.681076,         91.66236877,          99.7039566,         7.859595299,      -0.03823102638,      0.008994312957,      -0.01934325136,      -0.03551699221,0,0,0,0,0,0,
5344,981,981,'0x81FF',21,84,'0x7C2',         55307.09888,1899,55307,       0.09899999993,0,1,2,5,         34.94329834,        -117.9103928,         123.1563034,         91.13816071,         99.69667816,         7.836664677,      -0.02345767245,      0.008667911403,      -0.01561402716,      -0.03535193577,0,0,0,0,0,0,
5350,982,982,'0x81FF',21,84,'0x8588',         55308.09888,1899,55308,       0.09899999993,0,1,2,5,         34.94419479,        -117.9103012,         122.6496277,         90.63204956,         99.69668579,         7.843612671,      -0.01466026902,        0.0157019794,       0.01769794337,      -0.03753446415,0,0,0,0,0,0,
5355,983,983,'0x81FF',21,84,'0x939',         55309.09888,1899,55309,       0.09899999993,0,1,2,5,         34.94509506,        -117.9102173,         122.1432877,         90.12625885,         99.70313263,         7.852724075,      -0.01000582054,        0.0228603445,       0.01846849918,      -0.03520158306,0,0,0,0,0,0,
5361,984,984,'0x81FF',21,84,'0xBFC5',         55310.09888,1899,55310,       0.09899999993,0,1,2,5,         34.94599152,        -117.9101334,         121.6649094,         89.64842224,         99.70487213,           7.8601017,      -0.02529997937,         0.016631376,       0.01890231296,       -0.0515694581,0,0,0,0,0,0,
5367,985,985,'0x81FF',21,84,'0xCF63',         55311.09888,1899,55311,       0.09899999993,0,1,2,5,         34.94688797,        -117.9100494,         121.1953125,         89.17935944,         99.70326996,          7.85836935,      -0.02381395362,       0.01241361722,      0.008130623028,      -0.03097057156,0,0,0,0,0,0,
5372,986,986,'0x81FF',21,84,'0x589F',         55312.09888,1899,55312,       0.09899999993,0,1,2,5,         34.94778824,        -117.9099655,          120.731987,         88.71656036,         99.69348907,         7.845781326,     -0.009688415565,      0.004837638699,     -0.001222723629,      -0.01440780796,0,0,0,0,0,0,
