TOTAL MSG COUNT,MSG 23 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Byte Count ,Checksum ,Time Stamp (seconds),GPS Week ,GPS Seconds ,GPS Sec. (Fraction) (seconds),PLA Word #1 ,PLA Word #2  ,PLA Word #3  ,PLA Word #4  ,PLA Word #5  ,PLA Word #6  ,PLA Word #7  ,PLA Word #8  ,PLA Word #9  ,PLA Word #10  ,PLT Word #1 ,PLT Word #2  ,PLT Word #3  ,PLT Word #4  ,PLT Word #5  ,PLT Word #6  ,PLT Word #7  ,PLT Word #8  ,PLT Word #9  ,PLT Word #10  ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,Word Time Week ,Word Time ZCount ,Word Time Seconds ,Word Time Millisecond ,TX LVR E ,TX LVR N ,TX LVR U ,RX LVR E ,RX LVR N ,RX LVR U ,PLT Word Index ,PLA Word Index ,Frame Start ,PLT Offset Index ,PRN ,Type ,Waveform ,Attenuation (db),Frequency ,PLA Code Offset (ms),Delta_Corr #1 ,Delta_Corr #2  ,Delta_Corr #3  ,Delta_V_M0 #1 ,Delta_V_M0 #2  ,Delta_V_M0 #3  ,Delta_V_M1 #1 ,Delta_V_M1 #2  ,Delta_V_M1 #3  ,Delta_V_M2 #1 ,Delta_V_M2 #2  ,Delta_V_M2 #3  ,Delta_V_M3 #1 ,Delta_V_M3 #2  ,Delta_V_M3 #3  ,Delta_V_M4 #1 ,Delta_V_M4 #2  ,Delta_V_M4 #3  ,Lat Obs ,Lon Obs ,Alt Obs ,
487,21,21,'0x81FF',23,296,'0xE218',                   0,1899,54450,      0.001999999862,578833711,0,0,0,0,0,0,0,0,0,578813983,0,0,0,0,0,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,0,0,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
492,22,22,'0x81FF',23,296,'0x1C5C',                   0,1899,54450,               0.602,578833711,999389688,0,0,0,0,0,0,0,0,578813983,1024172019,0,0,0,0,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,1,1,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
496,23,23,'0x81FF',23,296,'0xB94C',                   0,1899,54451,        0.2019999998,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,0,0,0,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,2,2,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
498,24,24,'0x81FF',23,296,'0x4619',                   0,1899,54451,        0.8019999999,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,0,0,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,3,3,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
502,25,25,'0x81FF',23,296,'0xD2E5',                   0,1899,54452,        0.4019999998,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,0,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,4,4,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
504,26,26,'0x81FF',23,296,'0x5FB0',                   0,1899,54453,      0.001999999862,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,0,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,5,5,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
509,27,27,'0x81FF',23,296,'0xEC7D',                   0,1899,54453,               0.602,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,0,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,6,6,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
513,28,28,'0x81FF',23,296,'0x7949',                   0,1899,54454,        0.2019999998,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,0,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,7,7,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
515,29,29,'0x81FF',23,296,'0x616',                   0,1899,54454,        0.8019999999,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,1073741823,0,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,8,8,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
519,30,30,'0x81FF',23,296,'0x9545',                   0,1899,54455,        0.4019999998,578833711,999389688,16,0,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,1073741823,1040973712,1899,36300,54450,0,1899,36300,54450,600,1899,36300,54450,1200,1899,36301,54450,300,1899,36301,54450,900,1899,36302,54450,0,1899,36302,54450,600,1899,36302,54450,1200,1899,36303,54450,300,1899,36303,54450,900,0,0,0,0,0,0,9,9,54450,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
521,31,31,'0x81FF',23,296,'0xE1A8',                   0,1899,54456,      0.001999999862,578833711,0,0,0,0,0,0,0,0,0,578813983,0,0,0,0,0,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,0,0,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
526,32,32,'0x81FF',23,296,'0x3C06',                   0,1899,54456,               0.602,578833711,999381470,0,0,0,0,0,0,0,0,578813983,1024172019,0,0,0,0,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,1,1,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
530,33,33,'0x81FF',23,296,'0xD8CD',                   0,1899,54457,        0.2019999998,578833711,999381470,57,0,0,0,0,0,0,0,578813983,1024172019,805306315,0,0,0,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,2,2,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
532,34,34,'0x81FF',23,296,'0x25C5',                   0,1899,54457,        0.8019999999,578833711,999381470,57,1073741782,0,0,0,0,0,0,578813983,1024172019,805306315,1073741823,0,0,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,3,3,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
536,35,35,'0x81FF',23,296,'0xB268',                   0,1899,54458,        0.4019999998,578833711,999381470,57,1073741782,41,0,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,0,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,4,4,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
538,36,36,'0x81FF',23,296,'0xFF5E',                   0,1899,54459,      0.001999999862,578833711,999381470,57,1073741782,41,1073741782,0,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,0,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,5,5,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
543,37,37,'0x81FF',23,296,'0x8C02',                   0,1899,54459,               0.602,578833711,999381470,57,1073741782,41,1073741782,41,0,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,0,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,6,6,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
547,38,38,'0x81FF',23,296,'0xD8F9',                   0,1899,54460,        0.2019999998,578833711,999381470,57,1073741782,41,1073741782,41,1073741782,0,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,0,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,7,7,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
549,39,39,'0x81FF',23,296,'0x659D',                   0,1899,54460,        0.8019999999,578833711,999381470,57,1073741782,41,1073741782,41,1073741782,41,0,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,1073741823,0,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,8,8,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
553,40,40,'0x81FF',23,296,'0xB5AD',                   0,1899,54461,        0.4019999998,578833711,999381470,57,1073741782,41,1073741782,41,1073741782,41,1073741600,578813983,1024172019,805306315,1073741823,1073741823,1073741823,1073741823,1073741823,1073741823,1040973712,1899,36304,54456,0,1899,36304,54456,600,1899,36304,54456,1200,1899,36305,54456,300,1899,36305,54456,900,1899,36306,54456,0,1899,36306,54456,600,1899,36306,54456,1200,1899,36307,54456,300,1899,36307,54456,900,0,0,0,0,0,0,9,9,54456,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
555,41,41,'0x81FF',23,296,'0xE138',                   0,1899,54462,      0.001999999862,578833711,0,0,0,0,0,0,0,0,0,578813983,0,0,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,0,0,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
560,42,42,'0x81FF',23,296,'0x7BAD',                   0,1899,54462,               0.602,578833711,999373302,0,0,0,0,0,0,0,0,578813983,1024163780,0,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,1,1,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
564,43,43,'0x81FF',23,296,'0x380A',                   0,1899,54463,        0.2019999998,578833711,999373302,57,0,0,0,0,0,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,2,2,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
566,44,44,'0x81FF',23,296,'0xC500',                   0,1899,54463,        0.8019999999,578833711,999373302,57,1073741782,0,0,0,0,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,3,3,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
570,45,45,'0x81FF',23,296,'0x91A1',                   0,1899,54464,        0.4019999998,578833711,999373302,57,1073741782,41,0,0,0,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,4,4,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
572,46,46,'0x81FF',23,296,'0x1E95',                   0,1899,54465,      0.001999999862,578833711,999373302,57,1073741782,41,1073741782,0,0,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,5,5,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
577,47,47,'0x81FF',23,296,'0xEB37',                   0,1899,54465,               0.602,578833711,999373302,57,1073741782,41,1073741782,41,0,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,6,6,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
581,48,48,'0x81FF',23,296,'0x782C',                   0,1899,54466,        0.2019999998,578833711,999373302,57,1073741782,41,1073741782,41,1073741782,0,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,7,7,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
583,49,49,'0x81FF',23,296,'0x44CE',                   0,1899,54466,        0.8019999999,578833711,999373302,57,1073741782,41,1073741782,41,1073741782,41,0,578813983,1024163780,268435508,0,0,0,0,0,0,0,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,8,8,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
587,50,50,'0x81FF',23,296,'0xD049',                   0,1899,54467,        0.4019999998,578833711,999373302,57,1073741782,41,1073741782,41,1073741782,41,1073741600,578813983,1024163780,268435508,0,0,0,0,0,0,32768060,1899,36308,54462,0,1899,36308,54462,600,1899,36308,54462,1200,1899,36309,54462,300,1899,36309,54462,900,1899,36310,54462,0,1899,36310,54462,600,1899,36310,54462,1200,1899,36311,54462,300,1899,36311,54462,900,0,0,0,0,0,0,9,9,54462,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
589,51,51,'0x81FF',23,296,'0xE0C8',                   0,1899,54468,      0.001999999862,578833711,0,0,0,0,0,0,0,0,0,578813983,0,0,0,0,0,0,0,0,0,1899,36312,54468,0,1899,36312,54468,600,1899,36312,54468,1200,1899,36313,54468,300,1899,36313,54468,900,1899,36314,54468,0,1899,36314,54468,600,1899,36314,54468,1200,1899,36315,54468,300,1899,36315,54468,900,0,0,0,0,0,0,0,0,54468,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
594,52,52,'0x81FF',23,296,'0xBB45',                   0,1899,54468,               0.602,578833711,999365072,0,0,0,0,0,0,0,0,578813983,1024155618,0,0,0,0,0,0,0,0,1899,36312,54468,0,1899,36312,54468,600,1899,36312,54468,1200,1899,36313,54468,300,1899,36313,54468,900,1899,36314,54468,0,1899,36314,54468,600,1899,36314,54468,1200,1899,36315,54468,300,1899,36315,54468,900,0,0,0,0,0,0,1,1,54468,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
598,53,53,'0x81FF',23,296,'0x77E2',                   0,1899,54469,        0.2019999998,578833711,999365072,16,0,0,0,0,0,0,0,578813983,1024155618,268435485,0,0,0,0,0,0,0,1899,36312,54468,0,1899,36312,54468,600,1899,36312,54468,1200,1899,36313,54468,300,1899,36313,54468,900,1899,36314,54468,0,1899,36314,54468,600,1899,36314,54468,1200,1899,36315,54468,300,1899,36315,54468,900,0,0,0,0,0,0,2,2,54468,2,1,2,3,0,0,6,0,'NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
