TOTAL MSG COUNT,MSG 13826 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Channel Count (channel),reserved ,L1 RF Atten 1 (db),L1 RF Atten 2 (db),L1 RSS *#1 (dbm),L1 RSS *#2  (dbm),L1 RSS *#3  (dbm),L1 RSS *#4  (dbm),L1 RSS *#5  (dbm),L1 RSS *#6  (dbm),L1 RSS *#7  (dbm),L2 RF Atten 1 (db),L2 RF Atten 2 (db),L2 RSS *#1 (dbm),L2 RSS *#2  (dbm),L2 RSS *#3  (dbm),L2 RSS *#4  (dbm),L2 RSS *#5  (dbm),L2 RSS *#6  (dbm),L2 RSS *#7  (dbm),Checksum ,
30,1,1,'0x81FF','0x3602','0x0','0x8800','0xBFFF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
31,2,2,'0x81FF','0x3602','0x0','0x9200','0xB5FF','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA','NO_DATA',
3056,727,727,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55181.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x44BA',
3060,728,728,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55182.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x43BA',
3064,729,729,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55183.1053309415,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x41BA',
3069,730,730,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55184.1053309413,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x41BC',
3073,731,731,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55185.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x40BB',
3077,732,732,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55186.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x3FBB',
3081,733,733,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55187.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x3EBA',
3085,734,734,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55188.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x3DBB',
3089,735,735,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55189.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x3CBA',
3094,736,736,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55190.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x3BBA',
3098,737,737,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55191.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0xA5BA',
3102,738,738,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55192.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x39B9',
3106,739,739,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55193.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x38B9',
3110,740,740,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55194.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x38B9',
3114,741,741,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55195.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x37BA',
3119,742,742,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55196.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x36BA',
3123,743,743,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55197.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x34BB',
3127,744,744,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55198.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x33B9',
3131,745,745,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55199.1053309413,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x32BB',
3135,746,746,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55200.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x31B8',
3139,747,747,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55201.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x30BB',
3144,748,748,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55202.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x2FB9',
3148,749,749,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55203.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x99BB',
3152,750,750,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55204.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x98BB',
3156,751,751,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55205.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x2CBA',
3160,752,752,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55206.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x2BBA',
3164,753,753,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55207.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x2BBA',
3169,754,754,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55208.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x2ABA',
3173,755,755,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55209.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x28BA',
3177,756,756,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55210.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x27B9',
3181,757,757,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55211.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x26BA',
3185,758,758,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55212.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x25BB',
3189,759,759,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55213.1053309413,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x24BC',
3194,760,760,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55214.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x23BA',
3198,761,761,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55215.1053309413,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x22BA',
3202,762,762,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55216.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x8CBB',
3206,763,763,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55217.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x22BB',
3210,764,764,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55218.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x21BB',
3214,765,765,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55219.1053309410,7,149,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x8ABB',
3219,766,766,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55220.1053309410,7,0,0,0,-94,-96,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x1EBA',
3223,767,767,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55221.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x1DBA',
3227,768,768,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55222.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x1CBA',
3231,769,769,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55223.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x1BBA',
3235,770,770,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55224.1073309411,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x28A5',
3239,771,771,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55225.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x18BA',
3244,772,772,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55226.1053309413,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0x17BD',
3248,773,773,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55227.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x16BA',
3252,774,774,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55228.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x15BA',
3256,775,775,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55229.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x7FBA',
3260,776,776,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55230.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x13BA',
3264,777,777,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55231.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0x13BA',
3269,778,778,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55232.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0x12BA',
3273,779,779,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55233.1053309410,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x7CBB',
3277,780,780,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55234.1053309413,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xFBB',
3281,781,781,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55235.1053309413,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x79B9',
3285,782,782,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55236.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xEB9',
3289,783,783,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55237.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xDB9',
3294,784,784,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55238.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xCBA',
3298,785,785,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55239.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xABA',
3302,786,786,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55240.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x9BA',
3306,787,787,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55241.1053309413,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x8B9',
3310,788,788,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55242.1053309410,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x8B9',
3314,789,789,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55243.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x7B9',
3319,790,790,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55244.1053309410,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x6BB',
3323,791,791,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55245.1053309410,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x5BA',
3327,792,792,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55246.1053309410,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x4BA',
3331,793,793,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55247.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0x4BB',
3335,794,794,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55248.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x3BA',
3339,795,795,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55249.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x2BA',
3344,796,796,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55250.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x1B9',
3348,797,797,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55251.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0xB9',
3352,798,798,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55252.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xFFBA',
3356,799,799,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55253.1053309408,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xFEBB',
3360,800,800,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55254.1053309408,7,0,0,0,-95,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xFDBC',
3364,801,801,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55255.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-93,'0xFCB8',
3369,802,802,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55256.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xFBBA',
3373,803,803,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55257.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0xFBB9',
3377,804,804,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55258.1053309408,7,0,0,0,-95,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xF9BB',
3381,805,805,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55259.1053309408,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xF8BA',
3385,806,806,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55260.1053309410,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xF6BA',
3389,807,807,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55261.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xF6BA',
3394,808,808,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55262.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0xF5BA',
3398,809,809,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55263.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xF4BA',
3402,810,810,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55264.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xF3BA',
3406,811,811,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55265.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xF3B9',
3410,812,812,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55266.1053309406,7,0,0,0,-94,-95,-95,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xF2BC',
3414,813,813,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55267.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xF0BA',
3419,814,814,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55268.1053309406,7,0,0,0,-94,-95,-96,-95,-95,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xF0B9',
3423,815,815,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55269.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xEEB9',
3427,816,816,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55270.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xEDBB',
3431,817,817,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55271.1053309408,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xECBA',
3435,818,818,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55272.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xEBBA',
3439,819,819,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55273.1053309408,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xEABC',
3444,820,820,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55274.1053309408,7,0,0,0,-94,-95,-96,-96,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xE9BC',
3448,821,821,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55275.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE8BA',
3452,822,822,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55276.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE7BA',
3456,823,823,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55277.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE6BA',
3460,824,824,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55278.1053309408,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE5BA',
3464,825,825,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55279.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xE5BB',
3469,826,826,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55280.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xE4BB',
3473,827,827,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55281.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE3BA',
3477,828,828,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55282.1053309406,7,0,0,0,-94,-96,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE2BB',
3481,829,829,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55283.1053309406,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x4CBB',
3485,830,830,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55284.1053309406,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0xE0B9',
3489,831,831,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55285.1053309471,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x2EB7',
3494,832,832,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55286.1053309625,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-93,-94,'0x80B9',
3498,833,833,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55287.1053309757,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x46B9',
3502,834,834,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55288.1053309876,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x12B9',
3506,835,835,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55289.1053310009,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0xD8B9',
3510,836,836,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55290.1053310144,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-94,-94,'0x9DB8',
3514,837,837,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55291.1053310279,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0x62B9',
3519,838,838,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55292.1053310374,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-94,-94,-94,-94,-93,-94,'0x38B9',
3523,839,839,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55293.1053310446,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0x18B9',
3527,840,840,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55294.1053310498,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-93,-94,'0x1B8',
3531,841,841,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55295.1053310535,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-94,-94,-93,-94,-94,-94,'0xF0B8',
3535,842,842,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55296.1053310558,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xE5B7',
3539,843,843,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55297.1053310575,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-94,-93,-94,-94,-94,-94,-94,'0xDDB8',
3544,844,844,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55298.1053310581,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD9B7',
3548,845,845,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55299.1053310586,7,149,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0x41B5',
3552,846,846,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55300.1053310586,7,0,0,0,-94,-95,-96,-95,-96,-95,-95,0,0,-93,-94,-94,-94,-94,-94,-94,'0xD5B9',
3556,847,847,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55301.1053310584,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD5B7',
3560,848,848,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55302.1053310581,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD5B7',
3564,849,849,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55303.1053310577,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-93,-94,-93,-94,'0xD6B5',
3569,850,850,'0x81FF','0x3602','0x17','0x8000','0xC7E8',    55304.1053310575,7,0,0,0,-94,-95,-95,-95,-96,-95,-95,0,0,-93,-93,-94,-94,-94,-94,-94,'0xD6B7',
