TOTAL MSG COUNT,MSG 5040 COUNT,THIS CSV MSG COUNT,Synch ,Message ID ,Data Size (16 bit words),Flag ,Checksum ,GPS Time Tag (sec),Position Format  ,Latitude (degrees),Spare ,Longitude (degrees),Spare ,Elevation ,Elevation Reference ,Elevation Units ,Datum Number ,Time Zone Index ,Hours (hr),Minutes (min),Seconds (sec),Day of Week ,Day of Month (days),Month ,Year (yr (last 2 digits- 00-99)),Velocity Valid ,Ground Speed Units ,Spare ,Ground Speed ,Track ,Track Units ,Spare ,Track North Reference ,Spare ,FOM ,Spare ,TFOM ,Spare ,EHE ,EHE Units ,Spare ,EPE ,EPE Units ,Spare ,Nav Converged ,Elevation Status ,Spare ,Current DOP ,DOP Type  ,Spare ,Software Version ,Hardware Version , Operating Mode , Spare ,Average Count , PRN Code Tracked #1  (0=sv id 32), Reserved #1  (set to 1), Encryption Type #1  , Tracking State #1  , Code Type #1  , Reserved2 #1  (set to 0), Reserved3 #1  (set to 0), Chan #1 Status A/B Valid , J/S #1  (db), C/No #1  (db-hz), PRN Code Tracked #2  (0=sv id 32), Reserved #2  (set to 1), Encryption Type #2  , Tracking State #2  , Code Type #2  , Reserved2 #2  (set to 0), Reserved3 #2  (set to 0), Chan #2 Status A/B Valid , J/S #2  (db), C/No #2  (db-hz), PRN Code Tracked #3  (0=sv id 32), Reserved #3  (set to 1), Encryption Type #3  , Tracking State #3  , Code Type #3  , Reserved2 #3  (set to 0), Reserved3 #3  (set to 0), Chan #3 Status A/B Valid , J/S #3  (db), C/No #3  (db-hz), PRN Code Tracked #4  (0=sv id 32), Reserved #4  (set to 1), Encryption Type #4  , Tracking State #4  , Code Type #4  , Reserved2 #4  (set to 0), Reserved3 #4  (set to 0), Chan #4 Status A/B Valid , J/S #4  (db), C/No #4  (db-hz), PRN Code Tracked #5  (0=sv id 32), Reserved #5  (set to 1), Encryption Type #5  , Tracking State #5  , Code Type #5  , Reserved2 #5  (set to 0), Reserved3 #5  (set to 0), Chan #5 Status A/B Valid , J/S #5  (db), C/No #5  (db-hz),Antenna Source ,Spare ,Prime Power Source  ,Spare ,Prime Power Battery Type , Spare ,Reserved *#1 ,Reserved *#2  ,Reserved *#3  ,Reserved *#4  ,Position Alert ,Corridor Alert ,Buffer Zone Alert ,Number of Visible SVs ,Number of Healthy SVs ,Almanac Age (days),Mask Angle (deg),Days with Keys (days- note 13),(FOUO) Mission Duration  (days),(FOUO) Crypto Message  , Spare ,North Ref Correction ,North Ref Correction Units ,Spare ,Lock Out Status , Spare , LADGPS Status  , Spare ,EVE ,EVE Units , Spare ,Datum Code (6 ascii characters),Checksum ,
925,217,217,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54670.0003309327,1,        0.0000000000,21792,        0.0000000000,0,      137.3640747070,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0042419434,      351.7512512207,1,0,1,0,1,0,2,0,        0.7773183584,0,0,        1.1699904203,0,0,1,0,0,        1.6412237883,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7522716522,1,0,0,0,0,0,        0.8744449019,0,0,'WGD   ','0x3415',
929,218,218,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54671.0003309329,1,        0.0000000000,21792,        0.0000000000,0,      137.3028106689,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0040588379,      351.7514953613,1,0,1,0,1,0,2,0,        0.7773402333,0,0,        1.1700252295,0,0,1,0,0,        1.6411457062,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7524480820,1,0,0,0,0,0,        0.8744719625,0,0,'WGD   ','0x59B6',
933,219,219,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54672.0003309331,1,        0.0000000000,21792,        0.0000000000,0,      137.2439117432,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9868164063,      351.7513732910,1,0,1,0,1,0,2,0,        0.7773624659,0,0,        1.1700605154,0,0,1,0,0,        1.6410676241,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7526245117,1,0,0,0,0,0,        0.8744993806,0,0,'WGD   ','0x1358',
937,220,220,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54673.0003309331,1,        0.0000000000,21792,        0.0000000000,0,      137.1831207275,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9965515137,      351.7509155273,1,0,1,0,1,0,2,0,        0.7773847580,0,0,        1.1700961590,0,0,1,0,0,        1.6409894228,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7528018951,1,0,0,0,0,0,        0.8745272160,0,0,'WGD   ','0xD2F9',
942,221,221,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54674.0003309334,1,        0.0000000000,21792,        0.0000000000,0,      137.1305694580,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0146484375,      351.7513732910,1,0,1,0,1,0,2,0,        0.7774104476,0,0,        1.1701345444,0,0,1,0,0,        1.6409113407,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7529783249,1,0,0,0,0,0,        0.8745557070,0,0,'WGD   ','0xEC95',
946,222,222,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54675.0003309336,1,        0.0000000000,21792,        0.0000000000,0,      137.0728607178,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0051879883,      351.7505798340,1,0,1,0,1,0,2,0,        0.7774359584,0,0,        1.1701730490,0,0,1,0,0,        1.6408331394,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7531547546,1,0,0,0,0,0,        0.8745846152,0,0,'WGD   ','0x135',
950,223,223,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54676.0003309334,1,        0.0000000000,21792,        0.0000000000,0,      137.0186157227,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9888000488,      351.7492980957,1,0,1,0,1,0,2,0,        0.7774581313,0,0,        1.1702094078,0,0,1,0,0,        1.6407549381,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7533311844,1,0,0,0,0,0,        0.8746135235,0,0,'WGD   ','0x74D7',
954,224,224,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54677.0003309336,1,        0.0000000000,21792,        0.0000000000,0,      136.9654235840,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9930419922,      351.7486877441,1,0,1,0,1,0,2,0,        0.7774730325,0,0,        1.1702380180,0,0,1,0,0,        1.6406767368,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7535076141,1,0,0,0,0,0,        0.8746385574,0,0,'WGD   ','0xE074',
958,225,225,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54678.0003309338,1,        0.0000000000,21792,        0.0000000000,0,      136.9181213379,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0027770996,      351.7514648438,1,0,1,0,1,0,2,0,        0.7774961591,0,0,        1.1702755690,0,0,1,0,0,        1.6405985355,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7536840439,1,0,0,0,0,0,        0.8746683598,0,0,'WGD   ','0x870F',
962,226,226,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54679.0003309341,1,        0.0000000000,21792,        0.0000000043,0,      136.8724060059,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9959106445,      351.7527465820,1,0,1,0,1,0,2,0,        0.7775189877,0,0,        1.1703132391,0,0,1,0,0,        1.6405202150,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7538604736,1,0,0,0,0,0,        0.8746984005,0,0,'WGD   ','0x13AE',
967,227,227,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54680.0003309338,1,        0.0000000000,21792,        0.0000021859,0,      136.8266296387,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0033569336,      351.7495727539,1,0,1,0,1,0,2,0,        0.7775454521,0,0,        1.1703537703,0,0,1,0,0,        1.6404420137,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7540369034,1,0,0,0,0,0,        0.8747290969,0,0,'WGD   ','0x748',
971,228,228,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54681.0003309341,1,        0.0000000000,21792,        0.0011221468,0,      136.7780303955,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0009155273,      351.7468872070,1,0,1,0,1,0,2,0,        0.7775716186,0,0,        1.1703944206,0,0,1,0,0,        1.6403636932,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,32,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7542133331,1,0,0,0,0,0,        0.8747601509,0,0,'WGD   ','0xDDC6',
975,229,229,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54682.0003309341,1,        0.0000000000,21792,        0.5760650635,0,      136.7268981934,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0006408691,      351.7482299805,1,0,1,0,1,0,2,0,        0.7775961757,0,0,        1.1704356670,0,0,1,0,0,        1.6402853727,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,39,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7543897629,1,0,0,0,0,0,        0.8747935891,0,0,'WGD   ','0x8484',
979,230,230,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54683.0003309341,1,        0.0000000000,21792,      295.7187500205,0,      136.6807250977,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9808654785,      351.7503662109,1,0,1,0,1,0,2,0,        0.7776222825,0,0,        1.1704765558,0,0,1,0,0,        1.6402070522,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,32,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7545661926,1,0,0,0,0,0,        0.8748251200,0,0,'WGD   ','0x4F01',
983,231,231,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54684.0003309343,1,        0.0000000000,21792,    75904.0000052452,0,      136.6386566162,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0034790039,      351.7509765625,1,0,1,0,1,0,2,0,        0.7776448727,0,0,        1.1705151796,0,0,1,0,0,        1.6401286125,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7547426224,1,0,0,0,0,0,        0.8748566508,0,0,'WGD   ','0x20BB',
987,232,232,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54685.0003309343,1,        0.0000000000,21792, 38965248.0026855470,0,      136.5865478516,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0011291504,      351.7473449707,1,0,1,0,1,0,2,0,        0.7776677012,0,0,        1.1705540419,0,0,1,0,0,        1.6400501728,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7549190521,1,0,0,0,0,0,        0.8748884201,0,0,'WGD   ','0x3758',
992,233,233,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54686.0003309345,1,        0.0000000000,21792,20002111489.3750000000,0,      136.5402221680,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0014343262,      351.7497558594,1,0,1,0,1,0,2,0,        0.7776905894,0,0,        1.1705932617,0,0,1,0,0,        1.6399718523,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7550954819,1,0,0,0,0,0,        0.8749204874,0,0,'WGD   ','0xAEF6',
996,234,234,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54687.0003309348,1,        0.0000000000,21792,10267924628160.0000000000,0,      136.4859161377,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0022583008,      351.7483825684,1,0,1,0,1,0,2,0,        0.7777135968,0,0,        1.1706327200,0,0,1,0,0,        1.6398934126,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,42,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,42,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7552728653,1,0,0,0,0,0,        0.8749528527,0,0,'WGD   ','0x8C93',
1000,235,235,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54688.0003309348,1,        0.0000000000,21792,2635391933005824.0000000000,0,      136.4383087158,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9997253418,      351.7478027344,1,0,1,0,1,0,2,0,        0.7777367234,0,0,        1.1706724167,0,0,1,0,0,        1.6398148537,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7554492950,1,0,0,0,0,0,        0.8749854565,0,0,'WGD   ','0xB32',
1004,236,236,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54689.0003309348,1,        0.0000000000,21792,1352839106907865100.0000000000,0,      136.4008483887,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9924011230,      351.7482604980,1,0,1,0,1,0,2,0,        0.7777632475,0,0,        1.1707148552,0,0,1,0,0,        1.6397364140,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7556257248,1,0,0,0,0,0,        0.8750186563,0,0,'WGD   ','0xCCC',
1008,237,237,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54690.0003309350,1,        0.0000000000,21792,694437048189265640000.0000000000,0,      136.3650360107,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9961853027,      351.7483215332,1,0,1,0,1,0,2,0,        0.7777895927,0,0,        1.1707572937,0,0,1,0,0,        1.6396578550,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7558021545,1,0,0,0,0,0,        0.8750520945,0,0,'WGD   ','0x4665',
1012,238,238,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54691.0003309350,1,        0.0000000000,21792,356474105876589490000000.0000000000,0,      136.3137207031,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0059204102,      351.7478332520,1,0,1,0,1,0,2,0,        0.7778124809,0,0,        1.1707975864,0,0,1,0,0,        1.6395794153,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7559785843,1,0,0,0,0,0,        0.8750854731,0,0,'WGD   ','0xC02',
1017,239,239,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54692.0003309350,1,        0.0000000000,21792,182986978857100780000000000.0000000000,0,      136.2676696777,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0101318359,      351.7474060059,1,0,1,0,1,0,2,0,        0.7778356075,0,0,        1.1708379984,0,0,1,0,0,        1.6395008564,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,38,17,5,0,5,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7561550140,1,0,0,0,0,0,        0.8751190901,0,0,'WGD   ','0x2A9B',
1021,240,240,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54693.0003309352,1,        0.0000000000,21792,46964350243559648000000000000.0000000000,0,      136.2310485840,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9898071289,      351.7471313477,1,0,1,0,1,0,2,0,        0.7778621316,0,0,        1.1708811522,0,0,1,0,0,        1.6394222975,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7563314438,1,0,0,0,0,0,        0.8751532435,0,0,'WGD   ','0x9E3A',
1025,241,241,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54694.0003309352,1,        0.0000000000,21792,24107644326666809000000000000000.0000000000,0,      136.1963653564,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0006103516,      351.7471618652,1,0,1,0,1,0,2,0,        0.7778884768,0,0,        1.1709243059,0,0,1,0,0,        1.6393436193,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,38,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,39,21,4,0,5,0,0,0,0,32,38,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7565078735,1,0,0,0,0,0,        0.8751876354,0,0,'WGD   ','0x94B0',
1029,242,242,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54695.0003309352,1,        0.0000000000,21792,12374488247609055000000000000000000.0000000000,0,      136.1574401855,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0046997070,      351.7470092773,1,0,1,0,1,0,2,0,        0.7779070735,0,0,        1.1709603071,0,0,1,0,0,        1.6392650604,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,40,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,40,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7566843033,1,0,0,0,0,0,        0.8752192259,0,0,'WGD   ','0x656B',
1033,243,243,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54696.0003309352,1,        0.0000000000,21792,6351963910458757400000000000000000000.0000000000,0,      136.1093750000,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0054626465,      351.7462158203,1,0,1,0,1,0,2,0,        0.7779305577,0,0,        1.1710017920,0,0,1,0,0,        1.6391863823,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7568607330,1,0,0,0,0,0,        0.8752538562,0,0,'WGD   ','0x6507',
1037,244,244,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54697.0003309355,1,        0.0000000000,21792,        0.0000000000,0,      136.0693359375,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9975585938,      351.7473144531,1,0,1,0,1,0,2,0,        0.7779573202,0,0,        1.1710458994,0,0,1,0,0,        1.6391077042,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7570371628,1,0,0,0,0,0,        0.8752890229,0,0,'WGD   ','0xDBA3',
1042,245,245,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54698.0003309355,1,        0.0000000000,21792,        0.0000000000,0,      136.0351715088,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9835205078,      351.7489013672,1,0,1,0,1,0,2,0,        0.7779806256,0,0,        1.1710876226,0,0,1,0,0,        1.6390290260,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7572135925,1,0,0,0,0,0,        0.8753240705,0,0,'WGD   ','0xDB3E',
1046,246,246,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54699.0003309355,1,        0.0000000000,21792,        0.0000000000,0,      136.0076446533,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      359.9896240234,      351.7442016602,1,0,1,0,1,0,2,0,        0.7780041099,0,0,        1.1711294651,0,0,1,0,0,        1.6389503479,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7573900223,1,0,0,0,0,0,        0.8753593564,0,0,'WGD   ','0x59D4',
1050,247,247,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54700.0003309355,1,        0.0000000000,21792,        0.0000000000,0,      135.9689331055,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0052795410,      351.7435302734,1,0,1,0,1,0,2,0,        0.7780276537,0,0,        1.1711716652,0,0,1,0,0,        1.6388716698,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,40,22,3,0,5,0,0,0,0,0,40,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7575664520,1,0,0,0,0,0,        0.8753948212,0,0,'WGD   ','0xF26E',
1054,248,248,'0x81FF','0x13B0','0x58','0x8000','0xE9F9',    54701.0003309355,1,        0.0000000000,21792,        0.0000000000,0,      135.9305267334,0,0,47,0,0,0,0,0,0,0,0,1,0,0,      360.0170288086,      351.7463684082,1,0,1,0,1,0,2,0,        0.7780513763,0,0,        1.1712141037,0,0,1,0,0,        1.6387928724,0,0,98,2,0,0,0,30,1,0,5,0,0,0,0,0,39,23,2,0,5,0,0,0,0,0,41,22,3,0,5,0,0,0,0,0,41,21,4,0,5,0,0,0,0,0,39,17,5,0,5,0,0,0,0,0,41,1,0,0,0,4,0,0,0,0,0,0,0,0,9,14,-1,        5.0000000000,0,0,0,0,       12.7577428818,1,0,0,0,0,0,        0.8754304647,0,0,'WGD   ','0x7A04',
